continente;cod_continente;pais;cod_pais;uf;cod_uf;via;cod_via;ano;mes;cod_mes;chegadas
América do Norte;3;México;148;Santa Catarina;24;Marítima;3;2021;abril;4;0
América do Norte;3;México;148;Santa Catarina;24;Marítima;3;2021;maio;5;0
América do Norte;3;México;148;Santa Catarina;24;Marítima;3;2021;junho;6;0
América do Norte;3;México;148;Santa Catarina;24;Marítima;3;2021;julho;7;0
América do Norte;3;México;148;Santa Catarina;24;Marítima;3;2021;agosto;8;0
América do Norte;3;México;148;Santa Catarina;24;Marítima;3;2021;setembro;9;0
América do Norte;3;México;148;Santa Catarina;24;Marítima;3;2021;outubro;10;0
América do Norte;3;México;148;Santa Catarina;24;Marítima;3;2021;novembro;11;0
América do Norte;3;México;148;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
América do Sul;4;Argentina;11;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
América do Sul;4;Argentina;11;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
América do Sul;4;Argentina;11;Santa Catarina;24;Marítima;3;2021;março;3;0
América do Sul;4;Argentina;11;Santa Catarina;24;Marítima;3;2021;abril;4;0
América do Sul;4;Argentina;11;Santa Catarina;24;Marítima;3;2021;maio;5;0
América do Sul;4;Argentina;11;Santa Catarina;24;Marítima;3;2021;junho;6;0
América do Sul;4;Argentina;11;Santa Catarina;24;Marítima;3;2021;julho;7;0
América do Sul;4;Argentina;11;Santa Catarina;24;Marítima;3;2021;agosto;8;0
América do Sul;4;Argentina;11;Santa Catarina;24;Marítima;3;2021;setembro;9;0
América do Sul;4;Argentina;11;Santa Catarina;24;Marítima;3;2021;outubro;10;0
América do Sul;4;Argentina;11;Santa Catarina;24;Marítima;3;2021;novembro;11;0
América do Sul;4;Argentina;11;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
América do Sul;4;Bolívia;26;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
América do Sul;4;Bolívia;26;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
América do Sul;4;Bolívia;26;Santa Catarina;24;Marítima;3;2021;março;3;0
América do Sul;4;Bolívia;26;Santa Catarina;24;Marítima;3;2021;abril;4;0
América do Sul;4;Bolívia;26;Santa Catarina;24;Marítima;3;2021;maio;5;0
América do Sul;4;Bolívia;26;Santa Catarina;24;Marítima;3;2021;junho;6;0
América do Sul;4;Bolívia;26;Santa Catarina;24;Marítima;3;2021;julho;7;0
América do Sul;4;Bolívia;26;Santa Catarina;24;Marítima;3;2021;agosto;8;0
América do Sul;4;Bolívia;26;Santa Catarina;24;Marítima;3;2021;setembro;9;0
América do Sul;4;Bolívia;26;Santa Catarina;24;Marítima;3;2021;outubro;10;0
América do Sul;4;Bolívia;26;Santa Catarina;24;Marítima;3;2021;novembro;11;0
América do Sul;4;Bolívia;26;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
América do Sul;4;Chile;42;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
América do Sul;4;Chile;42;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
América do Sul;4;Chile;42;Santa Catarina;24;Marítima;3;2021;março;3;0
América do Sul;4;Chile;42;Santa Catarina;24;Marítima;3;2021;abril;4;0
América do Sul;4;Chile;42;Santa Catarina;24;Marítima;3;2021;maio;5;24
América do Sul;4;Chile;42;Santa Catarina;24;Marítima;3;2021;junho;6;0
América do Sul;4;Chile;42;Santa Catarina;24;Marítima;3;2021;julho;7;0
América do Sul;4;Chile;42;Santa Catarina;24;Marítima;3;2021;agosto;8;0
América do Sul;4;Chile;42;Santa Catarina;24;Marítima;3;2021;setembro;9;0
América do Sul;4;Chile;42;Santa Catarina;24;Marítima;3;2021;outubro;10;0
América do Sul;4;Chile;42;Santa Catarina;24;Marítima;3;2021;novembro;11;0
América do Sul;4;Chile;42;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
América do Sul;4;Colômbia;48;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
América do Sul;4;Colômbia;48;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
América do Sul;4;Colômbia;48;Santa Catarina;24;Marítima;3;2021;março;3;0
América do Sul;4;Colômbia;48;Santa Catarina;24;Marítima;3;2021;abril;4;0
América do Sul;4;Colômbia;48;Santa Catarina;24;Marítima;3;2021;maio;5;0
América do Sul;4;Colômbia;48;Santa Catarina;24;Marítima;3;2021;junho;6;0
América do Sul;4;Colômbia;48;Santa Catarina;24;Marítima;3;2021;julho;7;0
América do Sul;4;Colômbia;48;Santa Catarina;24;Marítima;3;2021;agosto;8;0
América do Sul;4;Colômbia;48;Santa Catarina;24;Marítima;3;2021;setembro;9;0
América do Sul;4;Colômbia;48;Santa Catarina;24;Marítima;3;2021;outubro;10;0
América do Sul;4;Colômbia;48;Santa Catarina;24;Marítima;3;2021;novembro;11;0
América do Sul;4;Colômbia;48;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
América do Sul;4;Equador;63;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
América do Sul;4;Equador;63;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
América do Sul;4;Equador;63;Santa Catarina;24;Marítima;3;2021;março;3;0
América do Sul;4;Equador;63;Santa Catarina;24;Marítima;3;2021;abril;4;0
América do Sul;4;Equador;63;Santa Catarina;24;Marítima;3;2021;maio;5;0
América do Sul;4;Equador;63;Santa Catarina;24;Marítima;3;2021;junho;6;0
América do Sul;4;Equador;63;Santa Catarina;24;Marítima;3;2021;julho;7;0
América do Sul;4;Equador;63;Santa Catarina;24;Marítima;3;2021;agosto;8;0
América do Sul;4;Equador;63;Santa Catarina;24;Marítima;3;2021;setembro;9;0
América do Sul;4;Equador;63;Santa Catarina;24;Marítima;3;2021;outubro;10;0
América do Sul;4;Equador;63;Santa Catarina;24;Marítima;3;2021;novembro;11;0
América do Sul;4;Equador;63;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
América do Sul;4;Guiana;86;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
América do Sul;4;Guiana;86;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
América do Sul;4;Guiana;86;Santa Catarina;24;Marítima;3;2021;março;3;0
América do Sul;4;Guiana;86;Santa Catarina;24;Marítima;3;2021;abril;4;0
América do Sul;4;Guiana;86;Santa Catarina;24;Marítima;3;2021;maio;5;0
América do Sul;4;Guiana;86;Santa Catarina;24;Marítima;3;2021;junho;6;0
América do Sul;4;Guiana;86;Santa Catarina;24;Marítima;3;2021;julho;7;0
América do Sul;4;Guiana;86;Santa Catarina;24;Marítima;3;2021;agosto;8;0
América do Sul;4;Guiana;86;Santa Catarina;24;Marítima;3;2021;setembro;9;0
América do Sul;4;Guiana;86;Santa Catarina;24;Marítima;3;2021;outubro;10;0
América do Sul;4;Guiana;86;Santa Catarina;24;Marítima;3;2021;novembro;11;0
América do Sul;4;Guiana;86;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Marítima;3;2021;março;3;0
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Marítima;3;2021;abril;4;0
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Marítima;3;2021;maio;5;0
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Marítima;3;2021;junho;6;0
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Marítima;3;2021;julho;7;0
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Marítima;3;2021;agosto;8;0
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Marítima;3;2021;setembro;9;0
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Marítima;3;2021;outubro;10;0
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Marítima;3;2021;novembro;11;0
América do Sul;4;Guiana Francesa;87;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Marítima;3;2021;março;3;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Marítima;3;2021;abril;4;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Marítima;3;2021;maio;5;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Marítima;3;2021;junho;6;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Marítima;3;2021;julho;7;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Marítima;3;2021;agosto;8;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Marítima;3;2021;setembro;9;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Marítima;3;2021;outubro;10;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Marítima;3;2021;novembro;11;0
América do Sul;4;Paraguai;173;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
América do Sul;4;Peru;174;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
América do Sul;4;Peru;174;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
América do Sul;4;Peru;174;Santa Catarina;24;Marítima;3;2021;março;3;0
América do Sul;4;Peru;174;Santa Catarina;24;Marítima;3;2021;abril;4;0
América do Sul;4;Peru;174;Santa Catarina;24;Marítima;3;2021;maio;5;0
América do Sul;4;Peru;174;Santa Catarina;24;Marítima;3;2021;junho;6;0
América do Sul;4;Peru;174;Santa Catarina;24;Marítima;3;2021;julho;7;0
América do Sul;4;Peru;174;Santa Catarina;24;Marítima;3;2021;agosto;8;0
América do Sul;4;Peru;174;Santa Catarina;24;Marítima;3;2021;setembro;9;0
América do Sul;4;Peru;174;Santa Catarina;24;Marítima;3;2021;outubro;10;0
América do Sul;4;Peru;174;Santa Catarina;24;Marítima;3;2021;novembro;11;0
América do Sul;4;Peru;174;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
América do Sul;4;Suriname;217;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
América do Sul;4;Suriname;217;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
América do Sul;4;Suriname;217;Santa Catarina;24;Marítima;3;2021;março;3;0
América do Sul;4;Suriname;217;Santa Catarina;24;Marítima;3;2021;abril;4;0
América do Sul;4;Suriname;217;Santa Catarina;24;Marítima;3;2021;maio;5;0
América do Sul;4;Suriname;217;Santa Catarina;24;Marítima;3;2021;junho;6;0
América do Sul;4;Suriname;217;Santa Catarina;24;Marítima;3;2021;julho;7;0
América do Sul;4;Suriname;217;Santa Catarina;24;Marítima;3;2021;agosto;8;0
América do Sul;4;Suriname;217;Santa Catarina;24;Marítima;3;2021;setembro;9;0
América do Sul;4;Suriname;217;Santa Catarina;24;Marítima;3;2021;outubro;10;0
América do Sul;4;Suriname;217;Santa Catarina;24;Marítima;3;2021;novembro;11;0
América do Sul;4;Suriname;217;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Marítima;3;2021;março;3;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Marítima;3;2021;abril;4;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Marítima;3;2021;maio;5;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Marítima;3;2021;junho;6;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Marítima;3;2021;julho;7;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Marítima;3;2021;agosto;8;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Marítima;3;2021;setembro;9;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Marítima;3;2021;outubro;10;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Marítima;3;2021;novembro;11;0
América do Sul;4;Uruguai;234;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
América do Sul;4;Venezuela;238;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
América do Sul;4;Venezuela;238;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
América do Sul;4;Venezuela;238;Santa Catarina;24;Marítima;3;2021;março;3;0
América do Sul;4;Venezuela;238;Santa Catarina;24;Marítima;3;2021;abril;4;0
América do Sul;4;Venezuela;238;Santa Catarina;24;Marítima;3;2021;maio;5;0
América do Sul;4;Venezuela;238;Santa Catarina;24;Marítima;3;2021;junho;6;0
América do Sul;4;Venezuela;238;Santa Catarina;24;Marítima;3;2021;julho;7;0
América do Sul;4;Venezuela;238;Santa Catarina;24;Marítima;3;2021;agosto;8;0
América do Sul;4;Venezuela;238;Santa Catarina;24;Marítima;3;2021;setembro;9;0
América do Sul;4;Venezuela;238;Santa Catarina;24;Marítima;3;2021;outubro;10;0
América do Sul;4;Venezuela;238;Santa Catarina;24;Marítima;3;2021;novembro;11;0
América do Sul;4;Venezuela;238;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
Ásia;5;Arábia Saudita;9;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
Ásia;5;Arábia Saudita;9;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
Ásia;5;Arábia Saudita;9;Santa Catarina;24;Marítima;3;2021;março;3;0
Ásia;5;Arábia Saudita;9;Santa Catarina;24;Marítima;3;2021;abril;4;0
Ásia;5;Arábia Saudita;9;Santa Catarina;24;Marítima;3;2021;maio;5;0
Ásia;5;Arábia Saudita;9;Santa Catarina;24;Marítima;3;2021;junho;6;0
Ásia;5;Arábia Saudita;9;Santa Catarina;24;Marítima;3;2021;julho;7;0
Ásia;5;Arábia Saudita;9;Santa Catarina;24;Marítima;3;2021;agosto;8;0
Ásia;5;Arábia Saudita;9;Santa Catarina;24;Marítima;3;2021;setembro;9;0
Ásia;5;Arábia Saudita;9;Santa Catarina;24;Marítima;3;2021;outubro;10;0
Ásia;5;Arábia Saudita;9;Santa Catarina;24;Marítima;3;2021;novembro;11;0
Ásia;5;Arábia Saudita;9;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
Ásia;5;Bangladesh;18;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
Ásia;5;Bangladesh;18;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
Ásia;5;Bangladesh;18;Santa Catarina;24;Marítima;3;2021;março;3;0
Ásia;5;Bangladesh;18;Santa Catarina;24;Marítima;3;2021;abril;4;0
Ásia;5;Bangladesh;18;Santa Catarina;24;Marítima;3;2021;maio;5;0
Ásia;5;Bangladesh;18;Santa Catarina;24;Marítima;3;2021;junho;6;0
Ásia;5;Bangladesh;18;Santa Catarina;24;Marítima;3;2021;julho;7;0
Ásia;5;Bangladesh;18;Santa Catarina;24;Marítima;3;2021;agosto;8;0
Ásia;5;Bangladesh;18;Santa Catarina;24;Marítima;3;2021;setembro;9;0
Ásia;5;Bangladesh;18;Santa Catarina;24;Marítima;3;2021;outubro;10;0
Ásia;5;Bangladesh;18;Santa Catarina;24;Marítima;3;2021;novembro;11;0
Ásia;5;Bangladesh;18;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
Ásia;5;China;43;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
Ásia;5;China;43;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
Ásia;5;China;43;Santa Catarina;24;Marítima;3;2021;março;3;0
Ásia;5;China;43;Santa Catarina;24;Marítima;3;2021;abril;4;0
Ásia;5;China;43;Santa Catarina;24;Marítima;3;2021;maio;5;0
Ásia;5;China;43;Santa Catarina;24;Marítima;3;2021;junho;6;0
Ásia;5;China;43;Santa Catarina;24;Marítima;3;2021;julho;7;0
Ásia;5;China;43;Santa Catarina;24;Marítima;3;2021;agosto;8;0
Ásia;5;China;43;Santa Catarina;24;Marítima;3;2021;setembro;9;0
Ásia;5;China;43;Santa Catarina;24;Marítima;3;2021;outubro;10;0
Ásia;5;China;43;Santa Catarina;24;Marítima;3;2021;novembro;11;0
Ásia;5;China;43;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
Ásia;5;China, Hong Kong;44;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
Ásia;5;China, Hong Kong;44;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
Ásia;5;China, Hong Kong;44;Santa Catarina;24;Marítima;3;2021;março;3;0
Ásia;5;China, Hong Kong;44;Santa Catarina;24;Marítima;3;2021;abril;4;0
Ásia;5;China, Hong Kong;44;Santa Catarina;24;Marítima;3;2021;maio;5;0
Ásia;5;China, Hong Kong;44;Santa Catarina;24;Marítima;3;2021;junho;6;0
Ásia;5;China, Hong Kong;44;Santa Catarina;24;Marítima;3;2021;julho;7;0
Ásia;5;China, Hong Kong;44;Santa Catarina;24;Marítima;3;2021;agosto;8;0
Ásia;5;China, Hong Kong;44;Santa Catarina;24;Marítima;3;2021;setembro;9;0
Ásia;5;China, Hong Kong;44;Santa Catarina;24;Marítima;3;2021;outubro;10;0
Ásia;5;China, Hong Kong;44;Santa Catarina;24;Marítima;3;2021;novembro;11;0
Ásia;5;China, Hong Kong;44;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
Ásia;5;Cingapura;47;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
Ásia;5;Cingapura;47;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
Ásia;5;Cingapura;47;Santa Catarina;24;Marítima;3;2021;março;3;0
Ásia;5;Cingapura;47;Santa Catarina;24;Marítima;3;2021;abril;4;0
Ásia;5;Cingapura;47;Santa Catarina;24;Marítima;3;2021;maio;5;0
Ásia;5;Cingapura;47;Santa Catarina;24;Marítima;3;2021;junho;6;0
Ásia;5;Cingapura;47;Santa Catarina;24;Marítima;3;2021;julho;7;0
Ásia;5;Cingapura;47;Santa Catarina;24;Marítima;3;2021;agosto;8;0
Ásia;5;Cingapura;47;Santa Catarina;24;Marítima;3;2021;setembro;9;0
Ásia;5;Cingapura;47;Santa Catarina;24;Marítima;3;2021;outubro;10;0
Ásia;5;Cingapura;47;Santa Catarina;24;Marítima;3;2021;novembro;11;0
Ásia;5;Cingapura;47;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
Ásia;5;Filipinas;72;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
Ásia;5;Filipinas;72;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
Ásia;5;Filipinas;72;Santa Catarina;24;Marítima;3;2021;março;3;0
Ásia;5;Filipinas;72;Santa Catarina;24;Marítima;3;2021;abril;4;0
Ásia;5;Filipinas;72;Santa Catarina;24;Marítima;3;2021;maio;5;0
Ásia;5;Filipinas;72;Santa Catarina;24;Marítima;3;2021;junho;6;0
Ásia;5;Filipinas;72;Santa Catarina;24;Marítima;3;2021;julho;7;0
Ásia;5;Filipinas;72;Santa Catarina;24;Marítima;3;2021;agosto;8;0
Ásia;5;Filipinas;72;Santa Catarina;24;Marítima;3;2021;setembro;9;0
Ásia;5;Filipinas;72;Santa Catarina;24;Marítima;3;2021;outubro;10;0
Ásia;5;Filipinas;72;Santa Catarina;24;Marítima;3;2021;novembro;11;0
Ásia;5;Filipinas;72;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
Ásia;5;Índia;113;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
Ásia;5;Índia;113;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
Ásia;5;Índia;113;Santa Catarina;24;Marítima;3;2021;março;3;0
Ásia;5;Índia;113;Santa Catarina;24;Marítima;3;2021;abril;4;0
Ásia;5;Índia;113;Santa Catarina;24;Marítima;3;2021;maio;5;0
Ásia;5;Índia;113;Santa Catarina;24;Marítima;3;2021;junho;6;0
Ásia;5;Índia;113;Santa Catarina;24;Marítima;3;2021;julho;7;0
Ásia;5;Índia;113;Santa Catarina;24;Marítima;3;2021;agosto;8;0
Ásia;5;Índia;113;Santa Catarina;24;Marítima;3;2021;setembro;9;0
Ásia;5;Índia;113;Santa Catarina;24;Marítima;3;2021;outubro;10;0
Ásia;5;Índia;113;Santa Catarina;24;Marítima;3;2021;novembro;11;0
Ásia;5;Índia;113;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
Ásia;5;Indonésia;114;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
Ásia;5;Indonésia;114;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
Ásia;5;Indonésia;114;Santa Catarina;24;Marítima;3;2021;março;3;0
Ásia;5;Indonésia;114;Santa Catarina;24;Marítima;3;2021;abril;4;0
Ásia;5;Indonésia;114;Santa Catarina;24;Marítima;3;2021;maio;5;0
Ásia;5;Indonésia;114;Santa Catarina;24;Marítima;3;2021;junho;6;0
Ásia;5;Indonésia;114;Santa Catarina;24;Marítima;3;2021;julho;7;0
Ásia;5;Indonésia;114;Santa Catarina;24;Marítima;3;2021;agosto;8;0
Ásia;5;Indonésia;114;Santa Catarina;24;Marítima;3;2021;setembro;9;0
Ásia;5;Indonésia;114;Santa Catarina;24;Marítima;3;2021;outubro;10;0
Ásia;5;Indonésia;114;Santa Catarina;24;Marítima;3;2021;novembro;11;0
Ásia;5;Indonésia;114;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
Ásia;5;Irã;115;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
Ásia;5;Irã;115;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
Ásia;5;Irã;115;Santa Catarina;24;Marítima;3;2021;março;3;0
Ásia;5;Irã;115;Santa Catarina;24;Marítima;3;2021;abril;4;0
Ásia;5;Irã;115;Santa Catarina;24;Marítima;3;2021;maio;5;0
Ásia;5;Irã;115;Santa Catarina;24;Marítima;3;2021;junho;6;0
Ásia;5;Irã;115;Santa Catarina;24;Marítima;3;2021;julho;7;0
Ásia;5;Irã;115;Santa Catarina;24;Marítima;3;2021;agosto;8;0
Ásia;5;Irã;115;Santa Catarina;24;Marítima;3;2021;setembro;9;0
Ásia;5;Irã;115;Santa Catarina;24;Marítima;3;2021;outubro;10;0
Ásia;5;Irã;115;Santa Catarina;24;Marítima;3;2021;novembro;11;0
Ásia;5;Irã;115;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
Ásia;5;Israel;119;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
Ásia;5;Israel;119;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
Ásia;5;Israel;119;Santa Catarina;24;Marítima;3;2021;março;3;0
Ásia;5;Israel;119;Santa Catarina;24;Marítima;3;2021;abril;4;0
Ásia;5;Israel;119;Santa Catarina;24;Marítima;3;2021;maio;5;0
Ásia;5;Israel;119;Santa Catarina;24;Marítima;3;2021;junho;6;0
Ásia;5;Israel;119;Santa Catarina;24;Marítima;3;2021;julho;7;0
Ásia;5;Israel;119;Santa Catarina;24;Marítima;3;2021;agosto;8;0
Ásia;5;Israel;119;Santa Catarina;24;Marítima;3;2021;setembro;9;0
Ásia;5;Israel;119;Santa Catarina;24;Marítima;3;2021;outubro;10;0
Ásia;5;Israel;119;Santa Catarina;24;Marítima;3;2021;novembro;11;0
Ásia;5;Israel;119;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
Ásia;5;Japão;122;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
Ásia;5;Japão;122;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
Ásia;5;Japão;122;Santa Catarina;24;Marítima;3;2021;março;3;0
Ásia;5;Japão;122;Santa Catarina;24;Marítima;3;2021;abril;4;0
Ásia;5;Japão;122;Santa Catarina;24;Marítima;3;2021;maio;5;0
Ásia;5;Japão;122;Santa Catarina;24;Marítima;3;2021;junho;6;0
Ásia;5;Japão;122;Santa Catarina;24;Marítima;3;2021;julho;7;0
Ásia;5;Japão;122;Santa Catarina;24;Marítima;3;2021;agosto;8;0
Ásia;5;Japão;122;Santa Catarina;24;Marítima;3;2021;setembro;9;0
Ásia;5;Japão;122;Santa Catarina;24;Marítima;3;2021;outubro;10;0
Ásia;5;Japão;122;Santa Catarina;24;Marítima;3;2021;novembro;11;0
Ásia;5;Japão;122;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
Ásia;5;Líbano;130;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
Ásia;5;Líbano;130;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
Ásia;5;Líbano;130;Santa Catarina;24;Marítima;3;2021;março;3;0
Ásia;5;Líbano;130;Santa Catarina;24;Marítima;3;2021;abril;4;0
Ásia;5;Líbano;130;Santa Catarina;24;Marítima;3;2021;maio;5;0
Ásia;5;Líbano;130;Santa Catarina;24;Marítima;3;2021;junho;6;0
Ásia;5;Líbano;130;Santa Catarina;24;Marítima;3;2021;julho;7;0
Ásia;5;Líbano;130;Santa Catarina;24;Marítima;3;2021;agosto;8;0
Ásia;5;Líbano;130;Santa Catarina;24;Marítima;3;2021;setembro;9;0
Ásia;5;Líbano;130;Santa Catarina;24;Marítima;3;2021;outubro;10;0
Ásia;5;Líbano;130;Santa Catarina;24;Marítima;3;2021;novembro;11;0
Ásia;5;Líbano;130;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
Ásia;5;Malásia;138;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
Ásia;5;Malásia;138;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
Ásia;5;Malásia;138;Santa Catarina;24;Marítima;3;2021;março;3;0
Ásia;5;Malásia;138;Santa Catarina;24;Marítima;3;2021;abril;4;0
Ásia;5;Malásia;138;Santa Catarina;24;Marítima;3;2021;maio;5;0
Ásia;5;Malásia;138;Santa Catarina;24;Marítima;3;2021;junho;6;0
Ásia;5;Malásia;138;Santa Catarina;24;Marítima;3;2021;julho;7;1
Ásia;5;Malásia;138;Santa Catarina;24;Marítima;3;2021;agosto;8;0
Ásia;5;Malásia;138;Santa Catarina;24;Marítima;3;2021;setembro;9;0
Ásia;5;Malásia;138;Santa Catarina;24;Marítima;3;2021;outubro;10;0
Ásia;5;Malásia;138;Santa Catarina;24;Marítima;3;2021;novembro;11;0
Ásia;5;Malásia;138;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
Ásia;5;Paquistão;172;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
Ásia;5;Paquistão;172;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
Ásia;5;Paquistão;172;Santa Catarina;24;Marítima;3;2021;março;3;0
Ásia;5;Paquistão;172;Santa Catarina;24;Marítima;3;2021;abril;4;0
Ásia;5;Paquistão;172;Santa Catarina;24;Marítima;3;2021;maio;5;0
Ásia;5;Paquistão;172;Santa Catarina;24;Marítima;3;2021;junho;6;0
Ásia;5;Paquistão;172;Santa Catarina;24;Marítima;3;2021;julho;7;0
Ásia;5;Paquistão;172;Santa Catarina;24;Marítima;3;2021;agosto;8;0
Ásia;5;Paquistão;172;Santa Catarina;24;Marítima;3;2021;setembro;9;0
Ásia;5;Paquistão;172;Santa Catarina;24;Marítima;3;2021;outubro;10;0
Ásia;5;Paquistão;172;Santa Catarina;24;Marítima;3;2021;novembro;11;0
Ásia;5;Paquistão;172;Santa Catarina;24;Marítima;3;2021;dezembro;12;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2021;janeiro;1;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2021;fevereiro;2;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2021;março;3;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2021;abril;4;0
Ásia;5;República da Coreia;184;Santa Catarina;24;Marítima;3;2021;maio;5;0
