ano,muni,uf,regiao,idhm,idhm_e,idhm_l,idhm_r,espvida,rdpc,gini,pop,lat,lon
1991,Urucânia,MG,Sudeste,0.345,0.127,0.636,0.51,63.15,190.57,0.55,10480,-20.351,-42.739
1991,Urucuia,MG,Sudeste,0.263,0.067,0.682,0.4,65.9,96.5,0.46,7015,-16.133,-45.742
1991,Vargem Alegre,MG,Sudeste,0.387,0.179,0.695,0.465,66.68,144.07,0.51,5406,-19.608,-42.298
1991,Vargem Bonita,MG,Sudeste,0.428,0.206,0.69,0.551,66.39,247.44,0.46,2298,-20.327,-46.366
1991,Vargem Grande do Rio Pardo,MG,Sudeste,0.282,0.082,0.612,0.448,61.69,130.36,0.51,4025,-15.403,-42.308
1991,Varginha,MG,Sudeste,0.591,0.401,0.752,0.686,70.14,572.55,0.6,86585,-21.551,-45.43
1991,Varjão de Minas,MG,Sudeste,0.372,0.143,0.68,0.529,65.78,214.51,0.38,3490,-18.378,-46.032
1991,Várzea da Palma,MG,Sudeste,0.393,0.182,0.631,0.53,62.87,216.96,0.54,29074,-17.598,-44.731
1991,Varzelândia,MG,Sudeste,0.28,0.084,0.652,0.4,64.1,96.35,0.5,16410,-15.701,-44.028
1991,Vazante,MG,Sudeste,0.443,0.215,0.686,0.588,66.13,310.25,0.53,18483,-17.987,-46.908
1991,Verdelândia,MG,Sudeste,0.217,0.041,0.621,0.402,62.27,97.62,0.43,6298,-15.589,-43.603
1991,Veredinha,MG,Sudeste,0.259,0.07,0.666,0.371,64.98,80.73,0.51,5467,-17.399,-42.736
1991,Veríssimo,MG,Sudeste,0.488,0.251,0.759,0.609,70.55,354.63,0.54,2905,-19.663,-48.308
1991,Vermelho Novo,MG,Sudeste,0.336,0.129,0.633,0.463,62.95,142.5,0.56,3553,-20.036,-42.267
1991,Vespasiano,MG,Sudeste,0.438,0.224,0.669,0.56,65.16,260.69,0.51,46549,-19.692,-43.923
1991,Viçosa,MG,Sudeste,0.517,0.303,0.71,0.642,67.59,434.13,0.6,50360,-20.754,-42.882
1991,Vieiras,MG,Sudeste,0.388,0.211,0.652,0.424,64.1,111.91,0.47,3736,-20.866,-42.244
1991,Mathias Lobato,MG,Sudeste,0.39,0.182,0.679,0.479,65.73,157.3,0.6,3588,-18.592,-41.908
1991,Virgem da Lapa,MG,Sudeste,0.348,0.145,0.638,0.454,63.28,134.83,0.5,13775,-16.804,-42.343
1991,Virgínia,MG,Sudeste,0.394,0.18,0.7,0.487,67,165.76,0.52,8464,-22.333,-45.092
1991,Virginópolis,MG,Sudeste,0.387,0.188,0.63,0.489,62.79,167.8,0.6,11564,-18.823,-42.704
1991,Virgolândia,MG,Sudeste,0.39,0.187,0.636,0.497,63.14,175.93,0.62,6330,-18.476,-42.307
1991,Visconde do Rio Branco,MG,Sudeste,0.437,0.214,0.686,0.57,66.13,277.52,0.6,28209,-21.01,-42.841
1991,Volta Grande,MG,Sudeste,0.466,0.259,0.706,0.555,67.37,252.41,0.58,4450,-21.771,-42.539
1991,Wenceslau Braz,MG,Sudeste,0.439,0.242,0.69,0.505,66.42,185.21,0.54,2472,-22.534,-45.363
1991,AFONSO CLÁUDIO,ES,Sudeste,0.386,0.164,0.668,0.524,65.05,209.14,0.64,31133,-20.074,-41.124
1991,ÁGUIA BRANCA,ES,Sudeste,0.38,0.207,0.587,0.453,60.19,134.01,0.65,9103,-18.983,-40.74
1991,ÁGUA DOCE DO NORTE,ES,Sudeste,0.351,0.161,0.617,0.436,62.03,120.94,0.43,12542,-18.547,-40.979
1991,ALEGRE,ES,Sudeste,0.469,0.262,0.686,0.575,66.13,286.49,0.6,29590,-20.764,-41.533
1991,ALFREDO CHAVES,ES,Sudeste,0.48,0.27,0.718,0.57,68.09,277.2,0.52,12608,-20.635,-40.75
1991,ALTO RIO NOVO,ES,Sudeste,0.364,0.152,0.607,0.524,61.4,208.09,0.58,6716,-19.056,-41.017
1991,ANCHIETA,ES,Sudeste,0.472,0.248,0.746,0.567,69.78,272.54,0.51,14677,-20.805,-40.645
1991,APIACÁ,ES,Sudeste,0.426,0.209,0.689,0.538,66.33,227.16,0.63,6925,-21.154,-41.568
1991,ARACRUZ,ES,Sudeste,0.501,0.295,0.668,0.638,65.05,423.54,0.58,52051,-19.82,-40.273
1991,ATILIO VIVACQUA,ES,Sudeste,0.383,0.156,0.686,0.525,66.13,210.09,0.57,6589,-20.914,-41.198
1991,BAIXO GUANDU,ES,Sudeste,0.447,0.266,0.648,0.519,63.89,202.2,0.51,26426,-19.519,-41.016
1991,BARRA DE SÃO FRANCISCO,ES,Sudeste,0.4,0.188,0.65,0.522,64.02,206.57,0.61,34950,-18.755,-40.891
1991,BOA ESPERANÇA,ES,Sudeste,0.416,0.207,0.657,0.53,64.43,217.04,0.54,13195,-18.54,-40.296
1991,BOM JESUS DO NORTE,ES,Sudeste,0.51,0.351,0.676,0.56,65.56,260.68,0.54,8428,-21.114,-41.672
1991,BREJETUBA,ES,Sudeste,0.431,0.221,0.668,0.544,65.05,236.69,0.59,12189,-20.146,-41.29
1991,CACHOEIRO DE ITAPEMIRIM,ES,Sudeste,0.524,0.338,0.675,0.632,65.5,408.35,0.57,136381,-20.849,-41.113
1991,CARIACICA,ES,Sudeste,0.497,0.305,0.687,0.586,66.19,306.87,0.48,272201,-20.264,-40.42
1991,CASTELO,ES,Sudeste,0.476,0.255,0.746,0.566,69.78,270.97,0.6,30017,-20.604,-41.185
1991,COLATINA,ES,Sudeste,0.546,0.37,0.724,0.609,68.46,354.41,0.54,89217,-19.539,-40.631
1991,CONCEIÇÃO DA BARRA,ES,Sudeste,0.407,0.198,0.642,0.532,63.5,218.72,0.54,21643,-18.593,-39.732
1991,CONCEIÇÃO DO CASTELO,ES,Sudeste,0.408,0.204,0.648,0.514,63.89,196.43,0.59,10299,-20.368,-41.244
1991,DIVINO DE SÃO LOURENÇO,ES,Sudeste,0.352,0.148,0.64,0.462,63.39,141.5,0.45,4339,-20.62,-41.686
1991,DOMINGOS MARTINS,ES,Sudeste,0.388,0.152,0.675,0.569,65.5,275.34,0.55,24653,-20.363,-40.659
1991,DORES DO RIO PRETO,ES,Sudeste,0.406,0.185,0.654,0.554,64.24,250.93,0.62,5223,-20.689,-41.845
1991,ECOPORANGA,ES,Sudeste,0.397,0.188,0.632,0.527,62.93,212.33,0.62,23797,-18.373,-40.831
1991,FUNDÃO,ES,Sudeste,0.495,0.301,0.668,0.603,65.05,340.33,0.58,10561,-19.933,-40.407
1991,GOVERNADOR LINDENBERG,ES,Sudeste,0.389,0.192,0.654,0.469,64.24,148.48,0.51,9485,-19.252,-40.461
1991,GUAÇUÍ,ES,Sudeste,0.487,0.285,0.675,0.599,65.5,331.74,0.63,21616,-20.776,-41.679
1991,GUARAPARI,ES,Sudeste,0.5,0.299,0.689,0.607,66.33,350.12,0.56,60699,-20.658,-40.511
1991,IBATIBA,ES,Sudeste,0.374,0.161,0.656,0.496,64.37,175.18,0.53,15773,-20.234,-41.511
1991,IBIRAÇU,ES,Sudeste,0.484,0.292,0.675,0.577,65.5,290.02,0.49,9013,-19.832,-40.37
1991,IBITIRAMA,ES,Sudeste,0.356,0.14,0.632,0.512,62.93,193.29,0.56,7983,-20.541,-41.667
1991,ICONHA,ES,Sudeste,0.491,0.277,0.718,0.595,68.09,323.97,0.53,10137,-20.793,-40.811
1991,IRUPI,ES,Sudeste,0.315,0.095,0.654,0.505,64.24,184.9,0.49,8128,-20.345,-41.641
1991,ITAGUAÇU,ES,Sudeste,0.471,0.269,0.708,0.548,67.49,241.9,0.59,13156,-19.802,-40.856
1991,ITAPEMIRIM,ES,Sudeste,0.372,0.162,0.617,0.515,62.03,197.57,0.52,23797,-21.011,-40.834
1991,ITARANA,ES,Sudeste,0.48,0.267,0.718,0.576,68.09,288.33,0.68,10318,-19.874,-40.875
1991,IÚNA,ES,Sudeste,0.371,0.143,0.656,0.543,64.37,234.87,0.56,23382,-20.346,-41.536
1991,JAGUARÉ,ES,Sudeste,0.423,0.209,0.602,0.601,61.1,337.28,0.71,14582,-18.906,-40.076
1991,JERÔNIMO MONTEIRO,ES,Sudeste,0.452,0.241,0.687,0.558,66.19,257.02,0.6,8848,-20.789,-41.395
1991,JOÃO NEIVA,ES,Sudeste,0.536,0.341,0.746,0.606,69.78,347.61,0.56,13908,-19.758,-40.386
1991,LARANJA DA TERRA,ES,Sudeste,0.355,0.137,0.675,0.483,65.5,161.51,0.57,10879,-19.899,-41.057
1991,LINHARES,ES,Sudeste,0.47,0.257,0.686,0.59,66.13,315.11,0.6,100497,-19.391,-40.072
1991,MANTENÓPOLIS,ES,Sudeste,0.374,0.17,0.602,0.512,61.1,193.96,0.57,13995,-18.863,-41.123
1991,MARATAÍZES,ES,Sudeste,0.441,0.227,0.654,0.577,64.24,290.69,0.58,20221,-21.043,-40.824
1991,MARECHAL FLORIANO,ES,Sudeste,0.41,0.182,0.668,0.567,65.05,271.9,0.53,10643,-20.413,-40.683
1991,MARILÂNDIA,ES,Sudeste,0.482,0.273,0.724,0.566,68.46,270.45,0.58,8906,-19.413,-40.542
1991,MIMOSO DO SUL,ES,Sudeste,0.415,0.203,0.686,0.513,66.13,194.18,0.57,23062,-21.064,-41.366
1991,MONTANHA,ES,Sudeste,0.423,0.21,0.657,0.547,64.43,241.21,0.52,17902,-18.127,-40.363
1991,MUCURICI,ES,Sudeste,0.383,0.158,0.636,0.557,63.16,255.6,0.63,5250,-18.093,-40.516
1991,MUNIZ FREIRE,ES,Sudeste,0.399,0.181,0.676,0.518,65.56,200.73,0.58,19638,-20.464,-41.413
1991,MUQUI,ES,Sudeste,0.431,0.225,0.651,0.545,64.05,237.42,0.66,14231,-20.952,-41.346
1991,NOVA VENÉCIA,ES,Sudeste,0.459,0.247,0.711,0.552,67.63,248.41,0.56,38310,-18.711,-40.401
1991,PANCAS,ES,Sudeste,0.359,0.152,0.607,0.5,61.4,179.84,0.56,20798,-19.225,-40.851
1991,PEDRO CANÁRIO,ES,Sudeste,0.386,0.157,0.648,0.564,63.89,268.24,0.58,21019,-18.03,-40.151
1991,PINHEIROS,ES,Sudeste,0.424,0.203,0.65,0.577,64.02,290.2,0.62,20588,-18.412,-40.215
1991,PIÚMA,ES,Sudeste,0.505,0.319,0.687,0.588,66.19,310.52,0.53,9220,-20.835,-40.729
1991,PONTO BELO,ES,Sudeste,0.415,0.201,0.656,0.541,64.37,232.15,0.61,5506,-18.124,-40.541
1991,PRESIDENTE KENNEDY,ES,Sudeste,0.369,0.159,0.594,0.53,60.61,216.34,0.56,9320,-21.099,-41.047
1991,RIO BANANAL,ES,Sudeste,0.407,0.192,0.686,0.512,66.13,193.35,0.61,14668,-19.265,-40.333
1991,RIO NOVO DO SUL,ES,Sudeste,0.48,0.275,0.711,0.567,67.63,273.25,0.57,9956,-20.863,-40.936
1991,SANTA LEOPOLDINA,ES,Sudeste,0.319,0.1,0.654,0.496,64.24,175.29,0.5,11136,-20.101,-40.53
1991,SANTA MARIA DE JETIBÁ,ES,Sudeste,0.333,0.098,0.708,0.531,67.49,218.37,0.58,23068,-20.041,-40.746
1991,SANTA TERESA,ES,Sudeste,0.494,0.27,0.746,0.597,69.78,329.43,0.62,18539,-19.936,-40.6
1991,SÃO DOMINGOS DO NORTE,ES,Sudeste,0.445,0.257,0.648,0.53,63.89,216.03,0.64,6039,-19.144,-40.624
1991,SÃO GABRIEL DA PALHA,ES,Sudeste,0.448,0.245,0.675,0.543,65.5,234.01,0.55,23572,-19.017,-40.536
1991,SÃO JOSÉ DO CALÇADO,ES,Sudeste,0.461,0.262,0.686,0.545,66.13,237.1,0.57,9316,-21.025,-41.654
1991,SÃO MATEUS,ES,Sudeste,0.47,0.251,0.687,0.603,66.19,340.95,0.6,73525,-18.716,-39.859
1991,SÃO ROQUE DO CANAÃ,ES,Sudeste,0.436,0.223,0.708,0.525,67.49,210.49,0.48,9833,-19.739,-40.657
1991,SERRA,ES,Sudeste,0.515,0.322,0.711,0.597,67.63,329.47,0.5,220324,-20.129,-40.308
1991,SOORETAMA,ES,Sudeste,0.332,0.119,0.656,0.468,64.37,147.32,0.43,14309,-19.197,-40.098
1991,VARGEM ALTA,ES,Sudeste,0.403,0.192,0.676,0.504,65.56,183.72,0.52,13861,-20.671,-41.007
1991,VENDA NOVA DO IMIGRANTE,ES,Sudeste,0.487,0.282,0.676,0.605,65.56,345.79,0.62,11570,-20.34,-41.135
1991,VIANA,ES,Sudeste,0.438,0.234,0.657,0.548,64.43,241.55,0.44,44121,-20.39,-40.496
1991,VILA PAVÃO,ES,Sudeste,0.297,0.075,0.642,0.545,63.5,237.41,0.65,8104,-18.615,-40.611
1991,VILA VALÉRIO,ES,Sudeste,0.372,0.145,0.65,0.545,64.02,237.84,0.56,10910,-18.998,-40.389
1991,VILA VELHA,ES,Sudeste,0.611,0.477,0.689,0.693,66.33,597.41,0.52,260451,-20.33,-40.292
1991,VITÓRIA,ES,Sudeste,0.644,0.495,0.715,0.754,67.87,871.44,0.58,252797,-20.319,-40.338
1991,ANGRA DOS REIS,RJ,Sudeste,0.492,0.27,0.707,0.625,67.39,390.55,0.54,83780,-23.007,-44.318
1991,APERIBÉ,RJ,Sudeste,0.483,0.3,0.7,0.535,66.99,223.24,0.54,6317,-21.621,-42.103
1991,ARARUAMA,RJ,Sudeste,0.449,0.228,0.676,0.587,65.58,308.46,0.58,57792,-22.873,-42.343
1991,AREAL,RJ,Sudeste,0.491,0.288,0.715,0.575,67.92,286.84,0.5,8226,-22.231,-43.106
1991,ARMAÇÃO DOS BÚZIOS,RJ,Sudeste,0.489,0.277,0.652,0.646,64.13,444.7,0.54,7479,-22.747,-41.882
1991,ARRAIAL DO CABO,RJ,Sudeste,0.513,0.309,0.7,0.624,67.02,389.19,0.49,19462,-22.966,-42.028
1991,BARRA DO PIRAÍ,RJ,Sudeste,0.541,0.368,0.686,0.627,66.15,396.7,0.53,77429,-22.47,-43.826
1991,BARRA MANSA,RJ,Sudeste,0.527,0.324,0.721,0.625,68.27,390.17,0.52,162304,-22.544,-44.171
1991,BELFORD ROXO,RJ,Sudeste,0.468,0.288,0.63,0.566,62.82,271.63,0.44,358596,-22.764,-43.399
1991,BOM JARDIM,RJ,Sudeste,0.412,0.18,0.644,0.604,63.61,342.32,0.6,20374,-22.152,-42.419
1991,BOM JESUS DO ITABAPOANA,RJ,Sudeste,0.49,0.322,0.648,0.565,63.88,269.55,0.58,29427,-21.134,-41.68
1991,CABO FRIO,RJ,Sudeste,0.515,0.309,0.7,0.633,67.02,410.62,0.55,73869,-22.879,-42.019
1991,CACHOEIRAS DE MACACU,RJ,Sudeste,0.455,0.243,0.685,0.565,66.1,269.94,0.51,40013,-22.463,-42.653
1991,CAMBUCI,RJ,Sudeste,0.464,0.261,0.675,0.568,65.52,273.93,0.62,14613,-21.575,-41.911
1991,CARAPEBUS,RJ,Sudeste,0.412,0.192,0.663,0.548,64.75,241.62,0.41,7130,-22.187,-41.661
1991,COMENDADOR LEVY GASPARIAN,RJ,Sudeste,0.463,0.258,0.7,0.55,67.02,244.74,0.52,6822,-22.029,-43.205
1991,CAMPOS DOS GOYTACAZES,RJ,Sudeste,0.505,0.318,0.658,0.617,64.45,371.75,0.62,372735,-21.754,-41.324
1991,CANTAGALO,RJ,Sudeste,0.472,0.268,0.658,0.598,64.45,331.14,0.57,19269,-21.981,-42.368
1991,CARDOSO MOREIRA,RJ,Sudeste,0.386,0.187,0.648,0.475,63.88,153.5,0.5,12739,-21.488,-41.616
1991,CARMO,RJ,Sudeste,0.502,0.328,0.663,0.58,64.76,295.15,0.52,13588,-21.934,-42.609
1991,CASIMIRO DE ABREU,RJ,Sudeste,0.491,0.277,0.702,0.61,67.11,356.91,0.59,15686,-22.481,-42.204
1991,CONCEIÇÃO DE MACABU,RJ,Sudeste,0.483,0.306,0.642,0.573,63.51,283.42,0.51,16608,-22.085,-41.868
1991,CORDEIRO,RJ,Sudeste,0.552,0.406,0.658,0.63,64.45,403.08,0.53,15869,-22.029,-42.361
1991,DUAS BARRAS,RJ,Sudeste,0.405,0.197,0.607,0.556,61.42,253.92,0.5,10458,-22.051,-42.522
1991,DUQUE DE CAXIAS,RJ,Sudeste,0.506,0.32,0.67,0.604,65.17,343.58,0.47,664344,-22.786,-43.312
1991,ENGENHEIRO PAULO DE FRONTIN,RJ,Sudeste,0.497,0.323,0.673,0.566,65.36,270.55,0.52,10282,-22.55,-43.678
1991,GUAPIMIRIM,RJ,Sudeste,0.405,0.19,0.615,0.57,61.9,278.45,0.55,27743,-22.537,-42.982
1991,IGUABA GRANDE,RJ,Sudeste,0.458,0.232,0.7,0.59,67.02,313.55,0.57,10648,-22.839,-42.229
1991,ITABORAÍ,RJ,Sudeste,0.415,0.199,0.63,0.569,62.77,276.47,0.49,136911,-22.744,-42.859
1991,ITAGUAÍ,RJ,Sudeste,0.483,0.291,0.652,0.595,64.11,324.74,0.52,62048,-22.852,-43.775
1991,ITALVA,RJ,Sudeste,0.462,0.264,0.659,0.567,64.55,273.22,0.59,12482,-21.421,-41.691
1991,ITAOCARA,RJ,Sudeste,0.497,0.305,0.7,0.576,66.99,287.59,0.59,22655,-21.679,-42.082
1991,ITAPERUNA,RJ,Sudeste,0.511,0.301,0.703,0.63,67.15,403.5,0.64,76897,-21.205,-41.888
1991,ITATIAIA,RJ,Sudeste,0.513,0.272,0.755,0.658,70.32,481.46,0.58,15788,-22.496,-44.563
1991,JAPERI,RJ,Sudeste,0.419,0.217,0.626,0.543,62.56,235.1,0.44,65122,-22.643,-43.653
1991,LAJE DO MURIAÉ,RJ,Sudeste,0.435,0.247,0.632,0.527,62.93,212.88,0.61,7404,-21.206,-42.123
1991,MACAÉ,RJ,Sudeste,0.534,0.337,0.663,0.683,64.75,561.15,0.57,92272,-22.371,-41.787
1991,MACUCO,RJ,Sudeste,0.45,0.237,0.663,0.581,64.76,296.59,0.55,4770,-21.984,-42.253
1991,MAGÉ,RJ,Sudeste,0.455,0.262,0.64,0.562,63.39,263.82,0.48,162402,-22.653,-43.041
1991,MANGARATIBA,RJ,Sudeste,0.478,0.26,0.679,0.617,65.71,371.45,0.52,17521,-22.96,-44.041
1991,MARICÁ,RJ,Sudeste,0.52,0.313,0.714,0.629,67.85,401.98,0.56,46113,-22.919,-42.819
1991,MENDES,RJ,Sudeste,0.532,0.379,0.653,0.607,64.19,349.74,0.5,17040,-22.527,-43.733
1991,MIGUEL PEREIRA,RJ,Sudeste,0.505,0.31,0.65,0.638,64.02,422.88,0.59,19143,-22.454,-43.469
1991,MIRACEMA,RJ,Sudeste,0.502,0.342,0.647,0.573,63.8,283.56,0.56,24857,-21.412,-42.197
1991,NATIVIDADE,RJ,Sudeste,0.481,0.305,0.632,0.579,62.93,294.01,0.63,14642,-21.042,-41.973
1991,NILÓPOLIS,RJ,Sudeste,0.565,0.414,0.685,0.636,66.1,417.5,0.45,157750,-22.808,-43.414
1991,NITERÓI,RJ,Sudeste,0.681,0.557,0.717,0.79,68.03,1090.93,0.57,425728,-22.883,-43.104
1991,NOVA FRIBURGO,RJ,Sudeste,0.537,0.33,0.699,0.671,66.91,521.73,0.54,164604,-22.282,-42.531
1991,NOVA IGUAÇU,RJ,Sudeste,0.502,0.315,0.675,0.595,65.49,325.36,0.49,609641,-22.759,-43.451
1991,PARACAMBI,RJ,Sudeste,0.479,0.288,0.65,0.586,64.02,306.76,0.48,34892,-22.611,-43.709
1991,PARAÍBA DO SUL,RJ,Sudeste,0.532,0.346,0.728,0.598,68.65,329.78,0.58,33239,-22.162,-43.293
1991,PARATY,RJ,Sudeste,0.491,0.256,0.752,0.616,70.09,368.64,0.5,23521,-23.218,-44.713
1991,PATY DO ALFERES,RJ,Sudeste,0.431,0.213,0.65,0.578,64.02,291.18,0.54,19644,-22.429,-43.419
1991,PETRÓPOLIS,RJ,Sudeste,0.552,0.344,0.719,0.681,68.12,554.44,0.56,252526,-22.505,-43.179
1991,PINHEIRAL,RJ,Sudeste,0.527,0.334,0.73,0.599,68.81,332,0.5,13139,-22.513,-44.001
1991,PIRAÍ,RJ,Sudeste,0.513,0.302,0.715,0.624,67.9,387.4,0.57,18499,-22.629,-43.898
1991,PORCIÚNCULA,RJ,Sudeste,0.464,0.267,0.648,0.579,63.88,294.53,0.59,14340,-20.963,-42.041
1991,PORTO REAL,RJ,Sudeste,0.445,0.239,0.662,0.557,64.69,255.43,0.49,6981,-22.42,-44.29
1991,QUATIS,RJ,Sudeste,0.493,0.277,0.702,0.617,67.09,372.9,0.5,8571,-22.407,-44.258
1991,QUEIMADOS,RJ,Sudeste,0.448,0.258,0.63,0.553,62.82,250.44,0.43,101119,-22.716,-43.555
1991,QUISSAMÃ,RJ,Sudeste,0.406,0.189,0.663,0.533,64.75,220.62,0.52,10242,-22.107,-41.472
1991,RESENDE,RJ,Sudeste,0.56,0.369,0.721,0.661,68.27,489.14,0.57,84397,-22.469,-44.447
1991,RIO BONITO,RJ,Sudeste,0.483,0.262,0.722,0.594,68.3,321.87,0.55,43819,-22.708,-42.626
1991,RIO CLARO,RJ,Sudeste,0.439,0.208,0.706,0.578,67.34,292.75,0.58,13358,-22.723,-44.136
1991,RIO DAS FLORES,RJ,Sudeste,0.499,0.298,0.678,0.615,65.66,366.28,0.7,6259,-22.168,-43.586
1991,RIO DAS OSTRAS,RJ,Sudeste,0.445,0.21,0.702,0.599,67.11,332.51,0.55,17782,-22.527,-41.945
1991,RIO DE JANEIRO,RJ,Sudeste,0.639,0.483,0.714,0.757,67.85,887.06,0.6,5365294,-22.903,-43.208
1991,SANTA MARIA MADALENA,RJ,Sudeste,0.417,0.19,0.719,0.53,68.16,216.76,0.54,10735,-21.955,-42.008
1991,SANTO ANTÔNIO DE PÁDUA,RJ,Sudeste,0.493,0.277,0.733,0.589,68.95,313.12,0.6,32824,-21.539,-42.18
1991,SÃO FRANCISCO DE ITABAPOANA,RJ,Sudeste,0.344,0.127,0.682,0.471,65.91,150.16,0.46,37459,-21.47,-41.119
1991,SÃO FIDÉLIS,RJ,Sudeste,0.449,0.231,0.677,0.58,65.61,295.37,0.64,33783,-21.646,-41.747
1991,SÃO GONÇALO,RJ,Sudeste,0.543,0.373,0.687,0.624,66.19,388.85,0.47,775292,-22.827,-43.054
1991,SÃO JOÃO DA BARRA,RJ,Sudeste,0.484,0.281,0.715,0.565,67.92,269.66,0.51,20566,-21.64,-41.051
1991,SÃO JOÃO DE MERITI,RJ,Sudeste,0.514,0.338,0.67,0.598,65.17,330.95,0.44,424340,-22.804,-43.372
1991,SÃO JOSÉ DE UBÁ,RJ,Sudeste,0.416,0.175,0.686,0.598,66.17,329.83,0.64,5984,-21.358,-41.943
1991,SÃO JOSÉ DO VALE DO RIO PRETO,RJ,Sudeste,0.435,0.219,0.676,0.557,65.55,256.87,0.53,14977,-22.151,-42.924
1991,SÃO PEDRO DA ALDEIA,RJ,Sudeste,0.476,0.264,0.7,0.585,67.02,304.76,0.53,42718,-22.839,-42.103
1991,SÃO SEBASTIÃO DO ALTO,RJ,Sudeste,0.4,0.169,0.702,0.541,67.11,231.36,0.55,7761,-21.957,-42.135
1991,SAPUCAIA,RJ,Sudeste,0.473,0.268,0.68,0.579,65.82,292.96,0.54,15305,-21.995,-42.914
1991,SAQUAREMA,RJ,Sudeste,0.459,0.234,0.684,0.603,66.06,340.13,0.61,37344,-22.92,-42.51
1991,SEROPÉDICA,RJ,Sudeste,0.469,0.264,0.668,0.586,65.08,307.02,0.51,50243,-22.744,-43.708
1991,SILVA JARDIM,RJ,Sudeste,0.389,0.162,0.695,0.522,66.68,205.69,0.54,17766,-22.651,-42.392
1991,SUMIDOURO,RJ,Sudeste,0.341,0.104,0.644,0.591,63.64,315.48,0.57,12845,-22.05,-42.675
1991,TANGUÁ,RJ,Sudeste,0.364,0.146,0.629,0.526,62.72,210.8,0.44,21669,-22.73,-42.714
1991,TERESÓPOLIS,RJ,Sudeste,0.502,0.287,0.679,0.649,65.71,452.83,0.6,119670,-22.412,-42.966
1991,TRAJANO DE MORAES,RJ,Sudeste,0.383,0.15,0.719,0.522,68.16,206.32,0.53,10527,-22.063,-42.066
1991,TRÊS RIOS,RJ,Sudeste,0.522,0.324,0.728,0.604,68.65,344.07,0.56,65378,-22.117,-43.209
1991,VALENÇA,RJ,Sudeste,0.528,0.342,0.688,0.624,66.26,389.55,0.56,59958,-22.246,-43.7
1991,VARRE-SAI,RJ,Sudeste,0.385,0.178,0.596,0.54,60.76,230.24,0.58,6979,-20.931,-41.869
1991,VASSOURAS,RJ,Sudeste,0.513,0.337,0.65,0.618,64.02,375.49,0.62,28066,-22.404,-43.663
1991,VOLTA REDONDA,RJ,Sudeste,0.58,0.405,0.734,0.656,69.05,474.36,0.51,220154,-22.523,-44.104
1991,ADAMANTINA,SP,Sudeste,0.592,0.423,0.731,0.672,68.87,525.09,0.57,31838,-21.685,-51.073
1991,ADOLFO,SP,Sudeste,0.513,0.296,0.751,0.608,70.04,351.62,0.41,3272,-21.235,-49.644
1991,AGUAÍ,SP,Sudeste,0.491,0.26,0.719,0.634,68.14,412.97,0.49,23331,-22.059,-46.979
1991,ÁGUAS DA PRATA,SP,Sudeste,0.576,0.365,0.775,0.674,71.48,531.44,0.54,6619,-21.937,-46.717
1991,ÁGUAS DE LINDÓIA,SP,Sudeste,0.558,0.347,0.756,0.664,70.33,498.51,0.59,10837,-22.476,-46.633
1991,ÁGUAS DE SANTA BÁRBARA,SP,Sudeste,0.559,0.363,0.742,0.65,69.51,456.63,0.55,3781,-22.881,-49.239
1991,ÁGUAS DE SÃO PEDRO,SP,Sudeste,0.634,0.405,0.785,0.803,72.08,1185.28,0.54,1614,-22.599,-47.876
1991,AGUDOS,SP,Sudeste,0.513,0.298,0.718,0.63,68.07,404.41,0.47,29821,-22.469,-48.988
1991,ALAMBARI,SP,Sudeste,0.418,0.174,0.688,0.612,66.29,361.56,0.5,3255,-23.551,-47.899
1991,ALFREDO MARCONDES,SP,Sudeste,0.55,0.366,0.732,0.62,68.93,378.46,0.55,3481,-21.955,-51.413
1991,ALTAIR,SP,Sudeste,0.509,0.309,0.7,0.608,67.02,352.71,0.42,3213,-20.524,-49.059
1991,ALTINÓPOLIS,SP,Sudeste,0.483,0.225,0.751,0.667,70.05,506.48,0.55,13495,-21.026,-47.374
1991,ALTO ALEGRE,SP,Sudeste,0.48,0.278,0.72,0.553,68.19,249.43,0.49,4750,-21.581,-50.164
1991,ALUMÍNIO,SP,Sudeste,0.515,0.308,0.669,0.661,65.13,489.03,0.39,13559,-23.535,-47.262
1991,ÁLVARES FLORENCE,SP,Sudeste,0.478,0.289,0.704,0.537,67.21,226.48,0.47,5032,-20.321,-49.911
1991,ÁLVARES MACHADO,SP,Sudeste,0.538,0.342,0.752,0.605,70.1,345.69,0.49,18667,-22.079,-51.472
1991,ÁLVARO DE CARVALHO,SP,Sudeste,0.421,0.203,0.69,0.533,66.38,220.18,0.45,3087,-22.089,-49.719
1991,ALVINLÂNDIA,SP,Sudeste,0.461,0.251,0.68,0.574,65.79,285.04,0.45,2532,-22.444,-49.763
1991,AMERICANA,SP,Sudeste,0.609,0.401,0.768,0.735,71.09,774.3,0.47,152321,-22.739,-47.331
1991,AMÉRICO BRASILIENSE,SP,Sudeste,0.527,0.283,0.783,0.659,71.96,484.46,0.34,20067,-21.724,-48.102
1991,AMÉRICO DE CAMPOS,SP,Sudeste,0.489,0.278,0.705,0.595,67.27,324.88,0.52,5567,-20.299,-49.732
1991,AMPARO,SP,Sudeste,0.578,0.389,0.722,0.688,68.34,579.63,0.47,49912,-22.701,-46.764
1991,ANALÂNDIA,SP,Sudeste,0.493,0.25,0.749,0.641,69.94,431.02,0.49,2998,-22.126,-47.663
